序号,招聘主题,用人单位,发布日期,浏览次数
3228,游戏UI设计师（校招）,厦门极致互动网络技术股份有限公司,2021-09-07,96
3229,FPGA工程师,重庆西山科技股份有限公司,2021-09-07,172
3230,光学工程师,重庆西山科技股份有限公司,2021-09-07,157
3231,注册工程师,重庆西山科技股份有限公司,2021-09-07,144
3232,临床工程师,重庆西山科技股份有限公司,2021-09-07,150
3233,硬件工程师,重庆西山科技股份有限公司,2021-09-07,143
3234,上海电气泰雷兹2022年校园招聘,上海电气泰雷兹交通自动化系统有限公司,2021-09-07,104
3235,技术开发工程师,上海敬在信息技术有限公司,2021-09-07,96
3236,新型大数据平台研发助理工程师,深圳计算科学研究院,2021-09-07,118
3237,云原生解决方案研发助理工程师,深圳计算科学研究院,2021-09-07,104
3238,大数据开发助理工程师（Java）,深圳计算科学研究院,2021-09-07,114
3239,业务咨询顾问,上海敬在信息技术有限公司,2021-09-07,100
3240,区块链行业研究员,牛津（海南）区块链研究院有限公司,2021-09-07,101
3241,新型大数据平台测试助理工程师,深圳计算科学研究院,2021-09-07,109
3242,隐私保护研发工程师,牛津（海南）区块链研究院有限公司,2021-09-07,97
3243,隐私保护研究员,牛津（海南）区块链研究院有限公司,2021-09-07,103
3244,密码学研究员,牛津（海南）区块链研究院有限公司,2021-09-07,108
3245,大数据开发算法助理工程师(C++/Scala/Go),深圳计算科学研究院,2021-09-07,118
3246,机器学习助理工程师,深圳计算科学研究院,2021-09-07,107
3247,大数据后端开发助理工程师,深圳计算科学研究院,2021-09-07,110
3248,前端研发工程师,深圳计算科学研究院,2021-09-07,107
3249,区块链研发工程师,牛津（海南）区块链研究院有限公司,2021-09-07,106
3250,大数据测试助理工程师,深圳计算科学研究院,2021-09-07,110
3251,云平台开发助理工程师,深圳计算科学研究院,2021-09-07,113
3252,研究员/副研究员/助理研究员,深圳计算科学研究院,2021-09-07,103
3253,JAVA 开发管培生,上海艾融软件股份有限公司,2021-09-07,270
3254,前端开发管培生,上海艾融软件股份有限公司,2021-09-07,267
3255,需求分析管培生,上海艾融软件股份有限公司,2021-09-07,275
3256,销售管培生（大客户销售方向）,上海艾融软件股份有限公司,2021-09-07,252
3257,大数据开发管培生,上海艾融软件股份有限公司,2021-09-07,246
3258,中国船舶第719研究所2022年校园招聘简章,中国船舶重工集团公司第七一九研究所,2021-09-07,106
3259,研发/技术/质量工程师（本科）,山东国瓷功能材料股份有限公司,2021-09-07,108
3260,研发/技术/质量工程师（硕士）,山东国瓷功能材料股份有限公司,2021-09-07,107
3261,机械及自动化工程师（本科）,山东国瓷功能材料股份有限公司,2021-09-07,104
3262,机械及自动化工程师（硕士）,山东国瓷功能材料股份有限公司,2021-09-07,99
3263,职能岗（硕士）,山东国瓷功能材料股份有限公司,2021-09-07,99
3264,俊发建设集团2022届校园招聘,俊发建设集团有限公司,2021-09-07,109
3265,工程师,西安西测测试技术股份有限公司,2021-09-07,101
3266,零跑科技 2022 年校园招聘简章,浙江零跑科技股份有限公司,2021-09-07,105
3267,镁伽科技2022校园招聘,苏州镁伽科技有限公司,2021-09-07,232
3268,西工大无人机所2022校园招聘,西安爱生技术集团有限公司,2021-09-07,375
3269,中国平安财产保险股份有限公司科技中心招聘简章,中国平安财产保险股份有限公司,2021-09-07,123
3270,医学运营专员（10K-16K）*16M,互动峰科技（北京）有限公司,2021-09-07,158
3271,医生服务代表（10K-16K）*13M+月度奖金,互动峰科技（北京）有限公司,2021-09-07,168
3272,规划论证工程师,中电太极（集团）有限公司西安研发中心,2021-09-07,159
3273,DFT工程师,西安简矽技术有限公司,2021-09-07,125
3274,IC前端（数字）验证工程师,北京中科昊芯科技有限公司,2021-09-07,90
3275,JAVA软件开发工程师,北京中科昊芯科技有限公司,2021-09-07,93
3276,DFT工程师,西安简矽技术有限公司,2021-09-07,120
3277,处理器/SoC前端设计工程师,北京中科昊芯科技有限公司,2021-09-07,88
3278,技术研发类,交控科技股份有限公司,2021-09-07,97
3279,技术研发类,交控科技股份有限公司,2021-09-07,92
3280,机械工程师,苏州思纳福医疗科技有限公司,2021-09-07,99
3281,资深设计工程师,广东赛微微电子股份有限公司,2021-09-07,99
3282,设计工程师,广东赛微微电子股份有限公司,2021-09-07,99
3283,射频工程师,深圳禾苗通信科技有限公司,2021-09-07,190
3284,基带工程师,深圳禾苗通信科技有限公司,2021-09-07,198
3285,资深应用工程师,广东赛微微电子股份有限公司,2021-09-07,98
3286,应用工程师,广东赛微微电子股份有限公司,2021-09-07,95
3287,芯片版图工程师,广东赛微微电子股份有限公司,2021-09-07,100
3288,大数据策略算法工程师,艾迈科斯媒体科技（北京）有限公司,2021-09-07,96
3289,camera tunning工程师,深圳禾苗通信科技有限公司,2021-09-07,174
3290,软件工程师,深圳禾苗通信科技有限公司,2021-09-07,177
3291,康冠科技2022届秋季校园招聘,深圳市康冠科技股份有限公司,2021-09-07,143
3292,软件工程师,苏州思纳福医疗科技有限公司,2021-09-07,101
3293,硬件工程师,苏州思纳福医疗科技有限公司,2021-09-07,96
3294,招聘专员,深圳禾苗通信科技有限公司,2021-09-07,187
3295,嵌入式工程师,苏州思纳福医疗科技有限公司,2021-09-07,96
3296,试剂开发工程师,苏州思纳福医疗科技有限公司,2021-09-07,100
3297,技术支持工程师,苏州思纳福医疗科技有限公司,2021-09-07,100
3298,数字IC验证工程师,西安简矽技术有限公司,2021-09-07,110
3299,软件工程师,深圳禾苗通信科技有限公司,2021-09-07,176
3300,售后工程师,苏州思纳福医疗科技有限公司,2021-09-07,99
3301,专利检索分析师,北京同立钧成知识产权代理有限公司,2021-09-07,98
3302,密码算法工程师,三未信安科技股份有限公司,2021-09-07,192
3303,专职教师,陕西工业职业技术学院,2021-09-07,256
3304,数字IC验证工程师,三未信安科技股份有限公司,2021-09-07,183
3305,数字IC设计工程师,三未信安科技股份有限公司,2021-09-07,170
3306,EDA研发工程师,西安简矽技术有限公司,2021-09-07,98
3307,中国核工业集团有限公司2022届校园招聘公告,中国核工业集团有限公司,2021-09-07,101
3308,企业专利分析师,北京华进京联知识产权代理有限公司西安分公司,2021-09-07,172
3309,软件开发工程师,西安前沿动力软件开发有限责任公司,2021-09-07,131
3310,GIS算法工程师,土豆数据科技集团有限公司,2021-09-07,181
3311,数据智能工程师,土豆数据科技集团有限公司,2021-09-07,180
3312,Java开发工程师 （GIS方向）,土豆数据科技集团有限公司,2021-09-07,174
3313,AI算法工程师,土豆数据科技集团有限公司,2021-09-07,167
3314,几何建模开发工程师,西安前沿动力软件开发有限责任公司,2021-09-07,134
3315,数据可视化开发工程师,西安前沿动力软件开发有限责任公司,2021-09-07,137
3316,涉外专利工程师,北京华进京联知识产权代理有限公司西安分公司,2021-09-07,176
3317,硬件研发工程师,三未信安科技股份有限公司,2021-09-07,192
3318,遥感算法工程师,土豆数据科技集团有限公司,2021-09-07,173
3319,技术支持工程师,土豆数据科技集团有限公司,2021-09-07,175
3320,产品助理,土豆数据科技集团有限公司,2021-09-07,169
3321,Java开发工程师,三未信安科技股份有限公司,2021-09-07,192
3322,C开发工程师（嵌入式方向）,三未信安科技股份有限公司,2021-09-07,198
3323,C开发工程师,三未信安科技股份有限公司,2021-09-07,169
3324,专利分析师,北京华进京联知识产权代理有限公司西安分公司,2021-09-07,173
3325,企业管理,中国航空工业集团公司西安航空计算技术研究所,2021-09-06,204
3326,生产工艺,中国航空工业集团公司西安航空计算技术研究所,2021-09-06,188
3327,产品调试工程师,中国航空工业集团公司西安航空计算技术研究所,2021-09-06,215
3328,软件测试工程师,中国航空工业集团公司西安航空计算技术研究所,2021-09-06,209
3329,硬件技术工程师,中国航空工业集团公司西安航空计算技术研究所,2021-09-06,225
3330,软件开发工程师,中国航空工业集团公司西安航空计算技术研究所,2021-09-06,190
3331,IT工程师,深圳禾苗通信科技有限公司,2021-09-06,244
3332,人力资源专员,深圳禾苗通信科技有限公司,2021-09-06,225
3333,供应链专员,深圳禾苗通信科技有限公司,2021-09-06,230
3334,采购专员,深圳禾苗通信科技有限公司,2021-09-06,237
3335,结构工程师,深圳禾苗通信科技有限公司,2021-09-06,228
3336,ID设计师,深圳禾苗通信科技有限公司,2021-09-06,237
3337,DQE,深圳禾苗通信科技有限公司,2021-09-06,226
3338,销售工程师,深圳禾苗通信科技有限公司,2021-09-06,251
3339,机器人结构设计工程师,深圳禾苗通信科技有限公司,2021-09-06,237
3340,机器人软件开发工程师,深圳禾苗通信科技有限公司,2021-09-06,251
3341,算法工程师,上海维宏电子科技股份有限公司,2021-09-06,110
3342,游戏前端工程师,北京博乐科技有限公司,2021-09-06,106
3343,软件开发工程师,上海维宏电子科技股份有限公司,2021-09-06,99
3344,游戏策划,北京博乐科技有限公司,2021-09-06,107
3345,硬件开发工程师,上海维宏电子科技股份有限公司,2021-09-06,100
3346,嵌入式开发工程师,上海维宏电子科技股份有限公司,2021-09-06,98
3347,机械设计工程师,北京富吉瑞光电科技股份有限公司,2021-09-06,107
3348,算法工程师,北京富吉瑞光电科技股份有限公司,2021-09-06,107
3349,硬件工程师（电机驱动方向）,湖南航天环宇通信科技股份有限公司,2021-09-06,113
3350,上位机软件工程师,湖南航天环宇通信科技股份有限公司,2021-09-06,113
3351,技术销售工程师,上海维宏电子科技股份有限公司,2021-09-06,122
3352,IT运维工程师,苏州纳芯微电子股份有限公司,2021-09-06,106
3353,客户服务代表,苏州纳芯微电子股份有限公司,2021-09-06,104
3354,语音算法,深圳禾苗通信科技有限公司,2021-09-06,237
3355,视觉算法工程师,深圳禾苗通信科技有限公司,2021-09-06,236
3356,现场应用工程师,苏州纳芯微电子股份有限公司,2021-09-06,103
3357,研发工程师,上海奥星制药技术装备有限公司,2021-09-06,158
3358,销售工程师,苏州纳芯微电子股份有限公司,2021-09-06,106
3359,销售工程师,苏州纳芯微电子股份有限公司,2021-09-06,101
3360,电气工程师,上海奥星制药技术装备有限公司,2021-09-06,189
3361,量产测试工程师,苏州纳芯微电子股份有限公司,2021-09-06,104
3362,自控工程师,上海奥星制药技术装备有限公司,2021-09-06,167
3363,助理工程师,上海奥星制药技术装备有限公司,2021-09-06,169
3364,现场工程师,上海奥星制药技术装备有限公司,2021-09-06,109
3365,机器人调试工程师,重庆集成天智机器人有限公司,2021-09-06,170
3366,文件工程师,上海奥星制药技术装备有限公司,2021-09-06,112
3367,PLC调试工程师,重庆集成天智机器人有限公司,2021-09-06,173
3368,MEMS器件研发工程师,苏州纳芯微电子股份有限公司,2021-09-06,105
3369,实施工程师,上海奥星制药技术装备有限公司,2021-09-06,153
3370,暖通工程师,上海奥星制药技术装备有限公司,2021-09-06,107
3371,封装仿真工程师,苏州纳芯微电子股份有限公司,2021-09-06,112
3372,驱动电源研发工程师,英飞特电子（杭州）股份有限公司,2021-09-06,199
3373,驱动电源研发助理工程师,英飞特电子（杭州）股份有限公司,2021-09-06,197
3374,光学工程师,宁波飞芯电子科技有限公司西安分公司,2021-09-06,114
3375,建模工程师,宁波飞芯电子科技有限公司西安分公司,2021-09-06,116
3376,测试工程师,宁波飞芯电子科技有限公司西安分公司,2021-09-06,119
3377,硬件工程师,宁波飞芯电子科技有限公司西安分公司,2021-09-06,109
3378,半导体器件工程师,宁波飞芯电子科技有限公司西安分公司,2021-09-06,111
3379,模拟IC设计工程师,宁波飞芯电子科技有限公司西安分公司,2021-09-06,143
3380,电源管理芯片应用工程师,海速芯（杭州）科技有限公司,2021-09-06,107
